"Crash ID","Traffic Unit ID","Involved Person ID","DOT Case Number","Year","Involved Person Identifier","Vehicle ID","Injury Classification","Injury Classification Text Format","Seating Position","Seating Position Text Format","Involved Person Age","Occupant Protection System Use","Occupant Protection System Use Text Format","Airbag Status","Airbag Status Text Format","Ejection Status","Ejection Status Text Format"
"2116796","3980029","5435584","162693","2003","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","19","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"2116942","3980296","5435962","162842","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","37","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2116990","3980384","5436082","162890","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","11","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2117008","3980419","5436128","162908","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2117223","3980816","5436646","163123","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2117259","3980879","5436736","163159","2003","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","32","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2117278","3980917","5436789","163178","2003","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","71","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2117283","3980926","5436800","163183","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","41","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2117440","3981226","5437195","163340","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","72","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2117462","3981284","5437265","163362","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2117628","3981617","5437742","163530","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2117646","3981650","5437787","163548","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","49","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2117743","3981847","5438074","163648","2003","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","13","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"2117897","3982148","5438474","163818","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","48","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2117979","3982307","5438695","163905","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","37","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2117987","3982324","5438714","163913","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2118205","3982744","5439336","164131","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2118541","3983375","5440212","164477","2003","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","26","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2118573","3983437","5440285","164510","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2118648","3983574","5440477","164585","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","66","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2118758","3983768","5440792","164702","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2118798","3983845","5440900","164742","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2118855","3983954","5441050","164800","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","30","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2118898","3984044","5441163","164844","2003","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","16","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2119132","3984446","5441700","165084","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2119132","3984446","5441701","165084","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","4","Second Seat Left/Motorcycle Passenger","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2119231","3984644","5441990","165189","2003","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","23","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2119302","3984782","5442173","165267","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","37","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"2119320","3984816","5442224","165290","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2119359","3984888","5442324","165332","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","35","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2119399","3984966","5442433","165372","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2119407","3984979","5442455","165380","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","41","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2119438","3985039","5442540","165411","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","20","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2119459","3985077","5442599","165433","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","41","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2119539","3985236","5442805","165513","2003","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2119712","3985569","5443227","165697","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","11","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2119826","3985831","5443582","165812","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2119880","3985933","5443724","165866","2003","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","44","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2119971","3986105","5443979","165959","2003","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","46","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2119982","3986126","5444012","165970","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2119997","3986153","5444050","165985","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2120020","3986195","5444115","166008","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","45","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2120033","3986221","5444146","166021","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","40","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2120156","3986455","5444464","166146","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","50","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2120448","3986974","5445182","166452","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","27","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2122294","3990413","5450035","168371","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2122705","3991145","5451023","168787","2003","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2122842","3991407","5451431","168932","2003","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","38","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2122983","3991683","5451819","169074","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2123177","3992067","5452311","169276","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","24","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2123218","3992143","5452420","169317","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","54","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2123290","3992279","5452595","169395","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","20","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2123959","3993510","5454252","170108","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","47","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2124010","3993610","5454379","170162","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","29","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2124017","3993622","5454394","170169","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","54","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2124688","3994867","5456086","170858","2003","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2124832","3995142","5456517","171007","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","50","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2124930","3995333","5456786","171106","2003","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","42","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2125444","3996312","5458196","171642","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","20","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2125579","3996559","5458527","171784","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","13","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2125623","3996642","5458649","171828","2003","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","13","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2125759","3996898","5459010","171967","2003","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","47","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2125807","3996999","5459163","172016","2003","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","53","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
